"安装日期","生命周期","国家","应用","版本","买量渠道","注册用户","广告类型","变现渠道","曝光人数","曝光次数","广告收益","点击次数"
2026-08-17,"0",ph,RM12,"1.0.6",facebook,,int,pangle,16,43,0.3135250200,26
2026-08-17,"0",ph,RM12,"1.0.6",facebook,,nav,admob,79,212,3.8659581110,55
2026-08-17,"0",ph,RM12,"1.0.6",facebook,,nav,audience-network,69,107,2.3241885780,74
2026-08-17,ALL,pk,RM12,"1.0.6",facebook,37,ALL,ALL,34,236,0.4142589200,66
2026-08-17,"0",pk,RM12,"1.0.6",facebook,,int,admob,13,37,0.0418153500,3
2026-08-17,"0",pk,RM12,"1.0.6",facebook,,int,audience-network,10,20,0.0403557180,6
2026-08-17,"0",pk,RM12,"1.0.6",facebook,,int,pangle,10,29,0.0250281000,15
2026-08-17,"0",pk,RM12,"1.0.6",facebook,,int,vungle,18,42,0.0630389010,25
2026-08-17,"0",pk,RM12,"1.0.6",facebook,,nav,admob,22,57,0.0646090920,4
2026-08-17,"0",pk,RM12,"1.0.6",facebook,,nav,audience-network,23,42,0.1603795975,11
2026-08-17,ALL,pr,RM12,"1.0.6",facebook,39,ALL,ALL,30,123,6.3236206177,55
2026-08-17,"0",pr,RM12,"1.0.6",facebook,,int,admob,12,45,1.3353684470,15
2026-08-17,"0",pr,RM12,"1.0.6",facebook,,nav,admob,20,32,2.5346475730,21
2026-08-17,"0",pr,RM12,"1.0.6",facebook,,nav,audience-network,14,22,1.8887319407,12
2026-08-17,ALL,ps,RM12,"1.0.6",facebook,16,ALL,ALL,12,62,0.6585561705,22
2026-08-17,"0",ps,RM12,"1.0.6",facebook,,nav,audience-network,11,19,0.2924872566,4
2026-08-17,ALL,pt,RM12,"1.0.6",facebook,28,ALL,ALL,21,72,3.6978228053,33
2026-08-17,"0",pt,RM12,"1.0.6",facebook,,int,admob,10,15,0.4924043820,4
2026-08-17,"0",pt,RM12,"1.0.6",facebook,,nav,admob,14,21,1.4156531050,9
2026-08-17,"0",pt,RM12,"1.0.6",facebook,,nav,audience-network,11,21,1.6333882067,11
2026-08-17,ALL,py,RM12,"1.0.6",facebook,38,ALL,ALL,22,83,0.9297838056,15
2026-08-17,"0",py,RM12,"1.0.6",facebook,,int,admob,10,21,0.1339096510,3
2026-08-17,"0",py,RM12,"1.0.6",facebook,,int,audience-network,10,21,0.0941148941,2
2026-08-17,"0",py,RM12,"1.0.6",facebook,,nav,admob,13,23,0.4901976500,5
2026-08-17,ALL,rw,RM12,"1.0.6",facebook,10,ALL,ALL,9,35,0.3045671438,26
2026-08-17,ALL,sl,RM12,"1.0.6",facebook,52,ALL,ALL,42,137,1.0951926326,79
2026-08-17,"0",sl,RM12,"1.0.6",facebook,,int,admob,23,35,0.2599605701,11
2026-08-17,"0",sl,RM12,"1.0.6",facebook,,int,audience-network,17,24,0.1306756905,9
2026-08-17,"0",sl,RM12,"1.0.6",facebook,,nav,admob,22,37,0.2410518381,26
2026-08-17,"0",sl,RM12,"1.0.6",facebook,,nav,audience-network,23,33,0.4269563069,27
2026-08-17,ALL,sn,RM12,"1.0.6",facebook,19,ALL,ALL,15,141,0.5848704950,72
2026-08-17,"0",sn,RM12,"1.0.6",facebook,,nav,audience-network,10,29,0.2962088828,24
2026-08-17,ALL,ss,RM12,"1.0.6",facebook,23,ALL,ALL,20,50,0.3640372077,26
2026-08-17,"0",ss,RM12,"1.0.6",facebook,,nav,admob,13,18,0.1403372770,6
2026-08-17,ALL,sv,RM12,"1.0.6",facebook,80,ALL,ALL,61,429,4.0432015731,187
2026-08-17,"0",sv,RM12,"1.0.6",facebook,,int,admob,30,156,0.5397496830,30
2026-08-17,"0",sv,RM12,"1.0.6",facebook,,int,audience-network,27,44,0.2712169177,11
2026-08-17,"0",sv,RM12,"1.0.6",facebook,,nav,admob,33,88,1.2067112330,40
2026-08-17,"0",sv,RM12,"1.0.6",facebook,,nav,audience-network,44,117,1.9638065031,91
2026-08-17,ALL,tg,RM12,"1.0.6",facebook,11,ALL,ALL,10,21,0.2143453822,14
2026-08-17,ALL,tn,RM12,"1.0.6",facebook,32,ALL,ALL,30,197,0.8443733024,111
2026-08-17,"0",tn,RM12,"1.0.6",facebook,,int,admob,15,38,0.1562890200,10
2026-08-17,"0",tn,RM12,"1.0.6",facebook,,int,audience-network,12,36,0.0906158395,17
2026-08-17,"0",tn,RM12,"1.0.6",facebook,,nav,admob,22,44,0.3022878487,29
2026-08-17,"0",tn,RM12,"1.0.6",facebook,,nav,audience-network,23,48,0.2766649686,35
2026-08-17,ALL,tr,RM12,"1.0.6",facebook,24,ALL,ALL,19,73,2.4371280752,28
2026-08-17,"0",tr,RM12,"1.0.6",facebook,,nav,admob,13,16,1.2206147760,9
2026-08-17,"0",tr,RM12,"1.0.6",facebook,,nav,audience-network,12,28,0.5353352859,8
2026-08-17,ALL,tt,RM12,"1.0.6",facebook,31,ALL,ALL,26,74,2.4773419429,39
2026-08-17,"0",tt,RM12,"1.0.6",facebook,,int,admob,12,19,0.1975785020,10
2026-08-17,"0",tt,RM12,"1.0.6",facebook,,nav,audience-network,17,37,1.8344419083,21
2026-08-17,ALL,tz,RM12,"1.0.6",facebook,23,ALL,ALL,15,145,0.7733330666,62
2026-08-17,"0",tz,RM12,"1.0.6",facebook,,nav,audience-network,12,27,0.3574441220,11
2026-08-17,ALL,ua,RM12,"1.0.6",facebook,64,ALL,ALL,59,308,10.0519835408,109
2026-08-17,"0",ua,RM12,"1.0.6",facebook,,int,admob,27,76,0.6544288530,16
2026-08-17,"0",ua,RM12,"1.0.6",facebook,,int,audience-network,24,56,0.9892408735,15
2026-08-17,"0",ua,RM12,"1.0.6",facebook,,nav,admob,33,65,3.0113543852,25
2026-08-17,"0",ua,RM12,"1.0.6",facebook,,nav,audience-network,44,101,5.3279909049,45
2026-08-17,ALL,ug,RM12,"1.0.6",facebook,27,ALL,ALL,19,85,0.5439793287,32
2026-08-17,"0",ug,RM12,"1.0.6",facebook,,int,mintegral,10,13,0.0379353801,6
2026-08-17,ALL,us,RM12,"1.0.6",facebook,734,ALL,ALL,603,2255,383.0212770538,1044
2026-08-17,ALL,us,RM12,"1.0.6",Google Organic Search,18,ALL,ALL,0,0,0.0000000000,0
2026-08-17,ALL,us,RM12,"1.0.6",unknown,32,ALL,ALL,20,46,5.5679440056,9
2026-08-17,"0",us,RM12,"1.0.6",facebook,,int,admob,307,677,103.8702250560,341
2026-08-17,"0",us,RM12,"1.0.6",facebook,,int,audience-network,127,210,34.4594088826,55
2026-08-17,"0",us,RM12,"1.0.6",facebook,,int,mintegral,37,53,2.8707765484,39
2026-08-17,"0",us,RM12,"1.0.6",facebook,,int,pangle,26,54,3.4910557000,40
2026-08-17,"0",us,RM12,"1.0.6",facebook,,int,vungle,40,65,4.7432561130,39
2026-08-17,"0",us,RM12,"1.0.6",facebook,,nav,admob,352,651,128.8130141220,254
2026-08-17,"0",us,RM12,"1.0.6",facebook,,nav,audience-network,305,533,103.6764983018,271
2026-08-17,"0",us,RM12,"1.0.6",unknown,,open,admob,10,17,2.8632560970,3
2026-08-17,"0",us,RM12,"1.0.6",facebook,,open,admob,12,12,1.0970423300,5
2026-08-17,ALL,uy,RM12,"1.0.6",facebook,52,ALL,ALL,38,183,5.6595746297,90
2026-08-17,"0",uy,RM12,"1.0.6",facebook,,int,admob,24,53,1.1987768750,24
2026-08-17,"0",uy,RM12,"1.0.6",facebook,,int,audience-network,10,16,0.3968256825,5
2026-08-17,"0",uy,RM12,"1.0.6",facebook,,nav,admob,26,49,2.2120244410,28
2026-08-17,"0",uy,RM12,"1.0.6",facebook,,nav,audience-network,22,45,1.7707526135,27
2026-08-17,ALL,uz,RM12,"1.0.6",facebook,24,ALL,ALL,20,47,2.0713250231,39
2026-08-17,"0",uz,RM12,"1.0.6",facebook,,nav,audience-network,14,17,1.1201995744,20
2026-08-17,ALL,vc,RM12,"1.0.6",facebook,11,ALL,ALL,10,21,0.6344678751,7
2026-08-17,ALL,ve,RM12,"1.0.6",unknown,13,ALL,ALL,5,7,0.1437131485,3
2026-08-17,ALL,ve,RM12,"1.0.6",facebook,234,ALL,ALL,199,983,5.9550070306,418
2026-08-17,"0",ve,RM12,"1.0.6",facebook,,int,admob,98,230,0.9988959720,51
2026-08-17,"0",ve,RM12,"1.0.6",facebook,,int,audience-network,72,154,0.3939801061,49
2026-08-17,"0",ve,RM12,"1.0.6",facebook,,int,mintegral,26,40,0.0299057734,25
2026-08-17,"0",ve,RM12,"1.0.6",facebook,,nav,admob,127,285,1.9363431304,110
2026-08-17,"0",ve,RM12,"1.0.6",facebook,,nav,audience-network,133,243,2.4192797616,169
2026-08-17,"0",ve,RM12,"1.0.6",facebook,,open,admob,24,24,0.1567142610,12
2026-08-17,ALL,za,RM12,"1.0.6",facebook,639,ALL,ALL,508,2926,73.5240388898,1396
2026-08-17,ALL,za,RM12,"1.0.6",unknown,35,ALL,ALL,17,24,0.6828531590,7
2026-08-17,ALL,za,RM12,"1.0.6",Google Organic Search,24,ALL,ALL,0,0,0.0000000000,0
2026-08-17,"0",za,RM12,"1.0.6",facebook,,int,admob,291,811,14.3204060980,460
2026-08-17,"0",za,RM12,"1.0.6",facebook,,int,audience-network,118,296,3.8525952030,68
2026-08-17,"0",za,RM12,"1.0.6",facebook,,int,mintegral,68,108,0.3170816731,63
2026-08-17,"0",za,RM12,"1.0.6",facebook,,int,pangle,70,249,2.1532207995,105
2026-08-17,"0",za,RM12,"1.0.6",facebook,,int,vungle,73,179,1.3861832118,163
2026-08-17,"0",za,RM12,"1.0.6",facebook,,nav,admob,333,790,30.1862299263,316
2026-08-17,"0",za,RM12,"1.0.6",facebook,,nav,audience-network,236,447,20.3168576861,197
2026-08-17,"0",za,RM12,"1.0.6",facebook,,open,admob,46,46,0.9914642920,24
2026-08-17,"0",za,RM12,"1.0.6",unknown,,open,admob,11,17,0.3485541050,5
2026-08-17,ALL,zm,RM12,"1.0.6",facebook,155,ALL,ALL,122,358,6.3267351621,250
2026-08-17,"0",zm,RM12,"1.0.6",facebook,,int,admob,67,91,1.3737392710,32
2026-08-17,"0",zm,RM12,"1.0.6",facebook,,int,audience-network,36,46,0.4765182141,13
2026-08-17,"0",zm,RM12,"1.0.6",facebook,,int,mintegral,10,10,0.0581542676,7
2026-08-17,"0",zm,RM12,"1.0.6",facebook,,nav,admob,54,69,1.7634140940,68
2026-08-17,"0",zm,RM12,"1.0.6",facebook,,nav,audience-network,82,127,2.5255916905,119
2026-08-17,"0",zm,RM12,"1.0.6",facebook,,open,admob,10,10,0.1232487780,8
2026-08-17,ALL,zw,RM12,"1.0.6",facebook,88,ALL,ALL,77,491,2.3018503075,145
2026-08-17,"0",zw,RM12,"1.0.6",facebook,,int,admob,44,139,0.5135405410,39
2026-08-17,"0",zw,RM12,"1.0.6",facebook,,int,audience-network,48,107,0.3789901016,30
2026-08-17,"0",zw,RM12,"1.0.6",facebook,,int,mintegral,12,25,0.0326491440,12
2026-08-17,"0",zw,RM12,"1.0.6",facebook,,nav,admob,45,113,0.4202318093,23
2026-08-17,"0",zw,RM12,"1.0.6",facebook,,nav,audience-network,47,102,0.9345680126,39
2026-08-16,ALL,ag,RM12,"1.0.6",facebook,10,ALL,ALL,9,38,1.0776128024,24
2026-08-16,ALL,ao,RM12,"1.0.6",facebook,34,ALL,ALL,26,105,0.6649878798,58
2026-08-16,"0",ao,RM12,"1.0.6",facebook,,int,audience-network,13,17,0.1137065628,4
2026-08-16,"0",ao,RM12,"1.0.6",facebook,,nav,audience-network,19,32,0.2335221315,27
2026-08-16,ALL,ar,RM12,"1.0.6",Google Organic Search,32,ALL,ALL,0,0,0.0000000000,0
2026-08-16,ALL,ar,RM12,"1.0.6",facebook,1302,ALL,ALL,1104,5491,120.4886360633,2806
2026-08-16,ALL,ar,RM12,"1.0.6",unknown,53,ALL,ALL,26,40,1.3646602508,12
2026-08-16,"1",ar,RM12,"1.0.6",facebook,,int,admob,65,148,0.8271032597,34
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,int,admob,490,1136,13.1675483103,374
2026-08-16,"1",ar,RM12,"1.0.6",facebook,,int,audience-network,57,101,0.6952532473,33
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,int,audience-network,350,648,7.6328832229,247
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,int,mintegral,92,118,0.4897744176,59
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,int,pangle,111,281,0.9365784400,208
2026-08-16,"1",ar,RM12,"1.0.6",facebook,,int,pangle,20,51,0.0878707400,32
2026-08-16,"1",ar,RM12,"1.0.6",facebook,,int,vungle,17,27,0.0817477254,19
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,int,vungle,103,167,0.6213236341,109
2026-08-16,"1",ar,RM12,"1.0.6",facebook,,nav,admob,67,114,0.9820828041,25
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,nav,admob,750,1375,48.9509484213,846
2026-08-16,"1",ar,RM12,"1.0.6",facebook,,nav,audience-network,63,107,1.6486958845,50
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,nav,audience-network,616,1153,43.4833628195,745
2026-08-16,"0",ar,RM12,"1.0.6",unknown,,open,admob,10,18,0.1071343640,0
2026-08-16,"0",ar,RM12,"1.0.6",facebook,,open,admob,56,56,0.8526440520,21
2026-08-16,ALL,au,RM12,"1.0.6",facebook,11,ALL,ALL,8,17,0.3468125737,18
2026-08-16,ALL,bd,RM12,"1.0.6",facebook,17,ALL,ALL,13,184,0.2225130235,39
2026-08-16,"0",bd,RM12,"1.0.6",facebook,,int,admob,10,50,0.0415822310,5
2026-08-16,"0",bd,RM12,"1.0.6",facebook,,nav,admob,12,45,0.0842134220,11
2026-08-16,ALL,bf,RM12,"1.0.6",facebook,38,ALL,ALL,31,93,0.7811842914,72
2026-08-16,"0",bf,RM12,"1.0.6",facebook,,int,admob,17,27,0.2053262180,14
2026-08-16,"0",bf,RM12,"1.0.6",facebook,,nav,admob,18,23,0.1982557410,18
2026-08-16,"0",bf,RM12,"1.0.6",facebook,,nav,audience-network,17,24,0.2849082172,28
2026-08-16,ALL,bi,RM12,"1.0.6",facebook,21,ALL,ALL,18,55,0.2604357035,48
2026-08-16,"0",bi,RM12,"1.0.6",facebook,,int,admob,10,14,0.0540160080,7
2026-08-16,"0",bi,RM12,"1.0.6",facebook,,nav,audience-network,13,17,0.1202523788,20
2026-08-16,ALL,bj,RM12,"1.0.6",facebook,21,ALL,ALL,19,63,0.4836877744,38
2026-08-16,"0",bj,RM12,"1.0.6",facebook,,nav,audience-network,15,26,0.3352231884,19
2026-08-16,ALL,bo,RM12,"1.0.6",facebook,100,ALL,ALL,76,389,3.2045273610,173
2026-08-16,"0",bo,RM12,"1.0.6",facebook,,int,admob,29,77,0.1225683210,10
2026-08-16,"0",bo,RM12,"1.0.6",facebook,,int,audience-network,27,53,0.1849488495,16
2026-08-16,"0",bo,RM12,"1.0.6",facebook,,int,mintegral,12,17,0.0127069968,5
2026-08-16,"0",bo,RM12,"1.0.6",facebook,,nav,admob,51,98,1.4636790490,45
2026-08-16,"0",bo,RM12,"1.0.6",facebook,,nav,audience-network,51,107,1.2558387985,77
2026-08-16,ALL,br,RM12,"1.0.6",facebook,398,ALL,ALL,325,2358,57.7005569900,1106
2026-08-16,ALL,br,RM12,"1.0.6",unknown,52,ALL,ALL,36,117,1.8736657178,59
2026-08-16,ALL,br,RM12,"1.0.6",Google Organic Search,22,ALL,ALL,0,0,0.0000000000,0
2026-08-16,"0",br,RM12,"1.0.6",facebook,,int,admob,177,466,7.5652848420,141
2026-08-16,"1",br,RM12,"1.0.6",facebook,,int,admob,28,56,0.7279755520,9
2026-08-16,"1",br,RM12,"1.0.6",facebook,,int,audience-network,12,22,0.1554804782,4
2026-08-16,"0",br,RM12,"1.0.6",facebook,,int,audience-network,56,131,1.5897464162,51
2026-08-16,"0",br,RM12,"1.0.6",facebook,,int,mintegral,78,113,0.9403454197,97
2026-08-16,"1",br,RM12,"1.0.6",facebook,,int,mintegral,12,14,0.1388374029,8
2026-08-16,"1",br,RM12,"1.0.6",facebook,,int,pangle,24,73,0.7913624000,51
2026-08-16,"0",br,RM12,"1.0.6",facebook,,int,pangle,80,232,2.0837251200,134
2026-08-16,"1",br,RM12,"1.0.6",facebook,,int,vungle,10,14,0.0486856645,10
2026-08-16,"0",br,RM12,"1.0.6",facebook,,int,vungle,57,162,1.1251903037,106
2026-08-16,"1",br,RM12,"1.0.6",facebook,,nav,admob,27,63,0.5324672002,11
2026-08-16,"0",br,RM12,"1.0.6",unknown,,nav,admob,14,18,0.7972359950,9
2026-08-16,"0",br,RM12,"1.0.6",facebook,,nav,admob,235,620,19.4032449898,254
2026-08-16,"0",br,RM12,"1.0.6",facebook,,nav,audience-network,160,337,21.5815219281,206
2026-08-16,"1",br,RM12,"1.0.6",facebook,,nav,audience-network,24,42,0.7558134517,15
2026-08-16,"0",br,RM12,"1.0.6",facebook,,open,admob,12,12,0.2189313180,9
2026-08-16,"0",br,RM12,"1.0.6",unknown,,open,admob,20,38,0.5744619210,10
2026-08-16,ALL,bs,RM12,"1.0.6",facebook,40,ALL,ALL,35,109,8.0708300874,47
2026-08-16,"0",bs,RM12,"1.0.6",facebook,,int,admob,15,19,0.7020748370,8
2026-08-16,"0",bs,RM12,"1.0.6",facebook,,nav,admob,26,35,2.8662105593,15
2026-08-16,"0",bs,RM12,"1.0.6",facebook,,nav,audience-network,21,38,4.1302669145,18
2026-08-16,ALL,bw,RM12,"1.0.6",facebook,125,ALL,ALL,103,311,4.3222140087,171
2026-08-16,"0",bw,RM12,"1.0.6",facebook,,int,admob,52,79,1.1635388540,35
2026-08-16,"0",bw,RM12,"1.0.6",facebook,,int,audience-network,29,33,0.2262334497,6
2026-08-16,"0",bw,RM12,"1.0.6",facebook,,int,mintegral,17,18,0.0401590921,10
2026-08-16,"0",bw,RM12,"1.0.6",facebook,,nav,admob,50,65,1.3261232850,39
2026-08-16,"0",bw,RM12,"1.0.6",facebook,,nav,audience-network,56,86,1.1663861655,68
2026-08-16,"0",bw,RM12,"1.0.6",facebook,,open,admob,16,16,0.1901862860,7
2026-08-16,ALL,bz,RM12,"1.0.6",facebook,15,ALL,ALL,14,53,0.5492252006,22
2026-08-16,"0",bz,RM12,"1.0.6",facebook,,nav,audience-network,11,20,0.2374163245,12
2026-08-16,ALL,ca,RM12,"1.0.6",facebook,17,ALL,ALL,11,26,0.8065051105,18
2026-08-16,ALL,cd,RM12,"1.0.6",facebook,139,ALL,ALL,120,392,5.2865948877,268
2026-08-16,"0",cd,RM12,"1.0.6",facebook,,int,admob,66,102,1.5787083040,59
2026-08-16,"0",cd,RM12,"1.0.6",facebook,,int,audience-network,36,45,0.4119526958,20
2026-08-16,"0",cd,RM12,"1.0.6",facebook,,nav,admob,56,77,1.1493018370,52
2026-08-16,"0",cd,RM12,"1.0.6",facebook,,nav,audience-network,74,129,1.8520552281,116
2026-08-16,"0",cd,RM12,"1.0.6",facebook,,open,admob,13,13,0.1875090400,8
2026-08-16,ALL,ci,RM12,"1.0.6",facebook,154,ALL,ALL,125,354,5.5114264672,273
2026-08-16,"0",ci,RM12,"1.0.6",facebook,,int,admob,44,60,0.5486434850,25
2026-08-16,"0",ci,RM12,"1.0.6",facebook,,int,audience-network,27,35,0.2506798207,16
2026-08-16,"0",ci,RM12,"1.0.6",facebook,,int,mintegral,16,16,0.0597060546,12
2026-08-16,"0",ci,RM12,"1.0.6",facebook,,nav,admob,56,74,1.6264550565,53
2026-08-16,"0",ci,RM12,"1.0.6",facebook,,nav,audience-network,86,142,2.7466647810,153
2026-08-16,"0",ci,RM12,"1.0.6",facebook,,open,admob,11,11,0.0881734010,6
2026-08-16,ALL,cl,RM12,"1.0.6",unknown,10,ALL,ALL,9,16,0.3887923438,6
2026-08-16,ALL,cl,RM12,"1.0.6",facebook,460,ALL,ALL,386,1602,50.6818954125,797
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,int,admob,169,312,6.2254688200,127
2026-08-16,"1",cl,RM12,"1.0.6",facebook,,int,admob,19,53,0.4409049460,25
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,int,audience-network,85,159,2.7777300559,45
2026-08-16,"1",cl,RM12,"1.0.6",facebook,,int,audience-network,10,29,0.2806724979,3
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,int,mintegral,22,25,0.2431487851,16
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,int,pangle,22,72,0.6079238000,54
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,int,vungle,20,27,0.4158471707,30
2026-08-16,"1",cl,RM12,"1.0.6",facebook,,nav,admob,17,50,0.9108811610,6
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,nav,admob,284,467,23.8922734580,252
2026-08-16,"0",cl,RM12,"1.0.6",facebook,,nav,audience-network,182,338,13.8161440002,200
2026-08-16,"1",cl,RM12,"1.0.6",facebook,,nav,audience-network,20,33,0.7772534251,19
2026-08-16,ALL,cm,RM12,"1.0.6",facebook,157,ALL,ALL,132,425,7.0817362253,301
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,int,admob,49,72,1.0391682080,32
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,int,audience-network,44,61,0.6598664893,32
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,int,mintegral,14,16,0.0853369726,9
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,int,vungle,12,14,0.1553922570,13
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,nav,admob,56,74,1.7253569810,45
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,nav,audience-network,84,153,3.1650723241,153
2026-08-16,"0",cm,RM12,"1.0.6",facebook,,open,admob,12,12,0.0849332560,8
2026-08-16,ALL,co,RM12,"1.0.6",unknown,69,ALL,ALL,40,103,1.0772945883,26
2026-08-16,ALL,co,RM12,"1.0.6",Google Organic Search,37,ALL,ALL,0,0,0.0000000000,0
2026-08-16,ALL,co,RM12,"1.0.6",facebook,1103,ALL,ALL,851,4776,78.6632147117,2270
2026-08-16,"1",co,RM12,"1.0.6",facebook,,int,admob,72,246,1.4287292532,65
2026-08-16,"0",co,RM12,"1.0.6",facebook,,int,admob,382,1003,10.4631514661,389
2026-08-16,"1",co,RM12,"1.0.6",facebook,,int,audience-network,32,78,0.4239640525,33
2026-08-16,"0",co,RM12,"1.0.6",facebook,,int,audience-network,265,534,5.6130045280,173
2026-08-16,"0",co,RM12,"1.0.6",facebook,,int,mintegral,63,92,0.1759050647,47
2026-08-16,"1",co,RM12,"1.0.6",facebook,,int,mintegral,12,18,0.0286959016,13
2026-08-16,"0",co,RM12,"1.0.6",facebook,,int,pangle,83,329,1.1160184400,182
2026-08-16,"1",co,RM12,"1.0.6",facebook,,int,pangle,22,79,0.1274115100,36
2026-08-16,"1",co,RM12,"1.0.6",facebook,,int,vungle,10,14,0.0190711103,15
2026-08-16,"0",co,RM12,"1.0.6",facebook,,int,vungle,35,56,0.1982629687,36
2026-08-16,"0",co,RM12,"1.0.6",facebook,,nav,admob,503,1011,29.8836761423,601
2026-08-16,"1",co,RM12,"1.0.6",facebook,,nav,admob,63,178,0.8875796404,45
2026-08-16,"1",co,RM12,"1.0.6",facebook,,nav,audience-network,46,79,0.9064653394,25
2026-08-16,"0",co,RM12,"1.0.6",facebook,,nav,audience-network,491,990,26.8079099555,577
2026-08-16,"0",co,RM12,"1.0.6",facebook,,open,admob,65,65,0.5662278940,31
2026-08-16,"0",co,RM12,"1.0.6",unknown,,open,admob,27,62,0.3328858750,10
2026-08-16,ALL,cr,RM12,"1.0.6",facebook,100,ALL,ALL,84,529,9.9598834360,198
2026-08-16,"0",cr,RM12,"1.0.6",facebook,,int,admob,32,145,0.8995380820,39
2026-08-16,"1",cr,RM12,"1.0.6",facebook,,int,admob,10,25,0.1664544420,12
2026-08-16,"0",cr,RM12,"1.0.6",facebook,,int,audience-network,27,64,0.5854322544,11
2026-08-16,"0",cr,RM12,"1.0.6",facebook,,int,vungle,10,14,0.0770484232,7
2026-08-16,"0",cr,RM12,"1.0.6",facebook,,nav,admob,53,90,3.0635152290,46
2026-08-16,"1",cr,RM12,"1.0.6",facebook,,nav,admob,11,20,0.3707153000,6
2026-08-16,"0",cr,RM12,"1.0.6",facebook,,nav,audience-network,55,130,4.4658616719,55
2026-08-16,ALL,cz,RM12,"1.0.6",facebook,21,ALL,ALL,16,66,5.3798745861,39
2026-08-16,"0",cz,RM12,"1.0.6",facebook,,nav,admob,11,16,1.6005601800,18
2026-08-16,ALL,de,RM12,"1.0.6",facebook,62,ALL,ALL,43,198,14.4687021538,118
2026-08-16,"0",de,RM12,"1.0.6",facebook,,int,admob,21,65,6.3207629750,50
2026-08-16,"0",de,RM12,"1.0.6",facebook,,nav,admob,21,70,6.5550859463,36
2026-08-16,"0",de,RM12,"1.0.6",facebook,,nav,audience-network,11,25,0.5683681684,13
2026-08-16,ALL,do,RM12,"1.0.6",facebook,204,ALL,ALL,165,944,12.7423179180,481
2026-08-16,"1",do,RM12,"1.0.6",facebook,,int,admob,18,56,0.3437035000,9
2026-08-16,"0",do,RM12,"1.0.6",facebook,,int,admob,75,226,1.8665697528,101
2026-08-16,"0",do,RM12,"1.0.6",facebook,,int,audience-network,47,95,0.7731702717,37
2026-08-16,"1",do,RM12,"1.0.6",facebook,,int,audience-network,10,17,0.1377176984,5
2026-08-16,"0",do,RM12,"1.0.6",facebook,,int,mintegral,13,14,0.0349359642,11
2026-08-16,"0",do,RM12,"1.0.6",facebook,,int,vungle,16,19,0.0989635341,23
2026-08-16,"0",do,RM12,"1.0.6",facebook,,nav,admob,105,236,4.6927654314,110
2026-08-16,"1",do,RM12,"1.0.6",facebook,,nav,admob,16,34,0.1665623540,4
2026-08-16,"1",do,RM12,"1.0.6",facebook,,nav,audience-network,16,24,0.2079306072,24
2026-08-16,"0",do,RM12,"1.0.6",facebook,,nav,audience-network,104,202,4.2677891668,145
2026-08-16,ALL,dz,RM12,"1.0.6",facebook,62,ALL,ALL,48,315,0.9606706066,149
2026-08-16,"0",dz,RM12,"1.0.6",facebook,,int,admob,24,45,0.1767273860,10
2026-08-16,"0",dz,RM12,"1.0.6",facebook,,int,audience-network,20,39,0.0902943962,17
2026-08-16,"0",dz,RM12,"1.0.6",facebook,,int,mintegral,17,34,0.0153774988,21
2026-08-16,"0",dz,RM12,"1.0.6",facebook,,nav,admob,22,52,0.3372630103,22
2026-08-16,"0",dz,RM12,"1.0.6",facebook,,nav,audience-network,34,79,0.2197456896,38
2026-08-16,ALL,ec,RM12,"1.0.6",facebook,278,ALL,ALL,228,1079,16.7178752471,504
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,int,admob,88,254,1.5002798520,59
2026-08-16,"1",ec,RM12,"1.0.6",facebook,,int,admob,12,29,0.1122717440,6
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,int,audience-network,58,96,0.8127720186,34
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,int,mintegral,25,30,0.0430621302,18
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,int,pangle,12,34,0.1536736600,23
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,nav,admob,159,285,8.0259859090,172
2026-08-16,"1",ec,RM12,"1.0.6",facebook,,nav,admob,13,22,0.2293130990,3
2026-08-16,"1",ec,RM12,"1.0.6",facebook,,nav,audience-network,21,32,0.4184598529,15
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,nav,audience-network,125,252,5.2275667991,148
2026-08-16,"0",ec,RM12,"1.0.6",facebook,,open,admob,18,18,0.0992915110,9
2026-08-16,ALL,es,RM12,"1.0.6",facebook,207,ALL,ALL,153,792,53.2422109112,367
